product_id,title,category,description,price,stock_available,view_count,number_of_reviews,average_rating,reviews
P1612,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",859.61,True,8617,184,3.5,Poor customer service|Excellent quality|Would buy again
P1613,"Smart LED TV 43""",TVs,"Compact, stylish, and powerful",1392.11,True,8364,304,2.4,Battery lasts long|Would buy again|Amazing features
P1614,USB-C Hub,Computer Accessories,High performance and reliability for daily use,604.82,False,4391,154,2.7,Not worth the price|Excellent quality|Highly recommend
P1615,Wi-Fi 6 Router,Networking,High performance and reliability for daily use,1254.57,True,3052,323,3.9,Highly recommend|Great value for money|Not worth the price
P1616,Smartwatch with GPS,Wearables,User-friendly design and long battery life,1584.23,False,2334,487,1.6,Would buy again|Very satisfied|Not worth the price
P1617,"OLED TV 65""",TVs,Equipped with the latest technology,1625.56,False,2554,489,4.8,Highly recommend|Very satisfied|Could be better
P1618,Wireless Noise Cancelling Headphones,Audio,Equipped with the latest technology,712.44,True,3353,492,4.4,Highly recommend|Battery lasts long|Poor customer service
P1619,Action Camera,Cameras,"Perfect for work, play, and everything in between",1982.38,False,288,198,2.3,Great value for money|Very satisfied|Not worth the price
P1620,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",390.33,True,3607,128,3.1,Battery lasts long|Excellent quality|Would buy again
P1621,Smartphone 128GB,Mobile Phones,"Perfect for work, play, and everything in between",1466.57,False,6605,169,2.6,Battery lasts long|Highly recommend|Great value for money
P1622,Wi-Fi 6 Router,Networking,High performance and reliability for daily use,46.26,True,2145,371,3.7,Could be better|Battery lasts long|Not worth the price
P1623,Wireless Gaming Mouse,Gaming,"Compact, stylish, and powerful",208.13,True,9629,468,4.5,Poor customer service|Amazing features|Very satisfied
P1624,Gaming Console,Gaming,"Compact, stylish, and powerful",1244.5,True,4550,182,4.1,Poor customer service|Amazing features|Not worth the price
P1625,Wi-Fi 6 Router,Networking,User-friendly design and long battery life,123.6,False,7817,162,2.6,Could be better|Battery lasts long|Very satisfied
P1626,Air Purifier,Home Appliances,"Perfect for work, play, and everything in between",613.57,False,5471,130,3.2,Great value for money|Very satisfied|Would buy again
P1627,Fitness Tracker,Wearables,Equipped with the latest technology,267.65,True,6323,157,3.3,Very satisfied|Great value for money|Poor customer service
P1628,External SSD 1TB,Computer Accessories,"Perfect for work, play, and everything in between",31.47,False,3880,415,2.8,Would buy again|Battery lasts long|Could be better
P1629,Air Purifier,Home Appliances,High performance and reliability for daily use,114.43,False,9503,363,3.8,Very satisfied|Poor customer service|Highly recommend
P1630,Gaming Laptop 16GB RAM,Laptops,User-friendly design and long battery life,1311.29,False,9247,350,3.1,Great value for money|Not worth the price|Poor customer service
P1631,Mechanical Gaming Keyboard,Gaming,"Perfect for work, play, and everything in between",1670.1,False,6881,328,1.6,Great value for money|Excellent quality|Battery lasts long
P1632,DSLR Camera,Cameras,User-friendly design and long battery life,335.96,True,9069,425,3.2,Highly recommend|Very satisfied|Not worth the price
P1633,Smartwatch with GPS,Wearables,User-friendly design and long battery life,841.4,True,6404,281,3.5,Poor customer service|Great value for money|Would buy again
P1634,Mechanical Gaming Keyboard,Gaming,Equipped with the latest technology,1461.42,True,2687,20,2.8,Poor customer service|Amazing features|Highly recommend
P1635,Network Switch,Networking,User-friendly design and long battery life,1044.13,True,8829,219,4.1,Highly recommend|Amazing features|Very satisfied
P1636,Robot Vacuum,Home Appliances,"Perfect for work, play, and everything in between",1262.64,True,3994,499,4.9,Highly recommend|Great value for money|Very satisfied
P1637,Air Purifier,Home Appliances,High performance and reliability for daily use,1960.44,True,145,243,1.4,Would buy again|Amazing features|Great value for money
P1638,External SSD 1TB,Computer Accessories,Equipped with the latest technology,1075.27,False,4580,428,4.1,Poor customer service|Highly recommend|Could be better
P1639,Mirrorless Camera,Cameras,High performance and reliability for daily use,1250.14,False,3368,454,3.5,Not worth the price|Great value for money|Poor customer service
P1640,Network Switch,Networking,"Compact, stylish, and powerful",398.89,True,3694,47,3.6,Excellent quality|Great value for money|Battery lasts long
P1641,Smart Microwave,Home Appliances,"Perfect for work, play, and everything in between",423.74,False,8057,119,3.7,Amazing features|Battery lasts long|Would buy again
P1642,Mesh Wi-Fi System,Networking,High performance and reliability for daily use,1697.71,False,6118,208,3.6,Very satisfied|Could be better|Battery lasts long
P1643,Action Camera,Cameras,High performance and reliability for daily use,1883.08,False,1694,67,1.1,Great value for money|Poor customer service|Battery lasts long
P1644,"4K UHD Smart TV 55""",TVs,High performance and reliability for daily use,1922.96,True,9273,417,1.7,Highly recommend|Very satisfied|Great value for money
P1645,Portable Bluetooth Speaker,Audio,"Perfect for work, play, and everything in between",1190.09,True,7374,315,2.0,Would buy again|Amazing features|Excellent quality
P1646,Ergonomic Mouse,Computer Accessories,High performance and reliability for daily use,128.03,True,9965,7,2.6,Excellent quality|Battery lasts long|Very satisfied
P1647,"Business Laptop 15""",Laptops,Equipped with the latest technology,494.34,True,8731,67,4.7,Poor customer service|Amazing features|Battery lasts long
P1648,"OLED TV 65""",TVs,Equipped with the latest technology,1557.22,False,5132,439,4.1,Poor customer service|Highly recommend|Could be better
P1649,Smartwatch with GPS,Wearables,"Compact, stylish, and powerful",350.38,True,7830,248,4.3,Not worth the price|Highly recommend|Amazing features
P1650,DSLR Camera,Cameras,"Compact, stylish, and powerful",376.39,True,1993,263,1.2,Not worth the price|Amazing features|Great value for money
P1651,Smart Microwave,Home Appliances,"Perfect for work, play, and everything in between",777.51,True,5388,62,2.0,Battery lasts long|Could be better|Poor customer service
P1652,5G Android Phone,Mobile Phones,User-friendly design and long battery life,1522.9,False,7746,458,3.9,Would buy again|Excellent quality|Could be better
P1653,Gaming Console,Gaming,User-friendly design and long battery life,1975.35,True,7190,331,2.4,Battery lasts long|Highly recommend|Poor customer service
P1654,DSLR Camera,Cameras,Equipped with the latest technology,64.0,False,9988,401,3.0,Battery lasts long|Highly recommend|Poor customer service
P1655,Gaming Console,Gaming,"Perfect for work, play, and everything in between",702.0,False,2197,466,2.0,Very satisfied|Battery lasts long|Poor customer service
P1656,Fitness Tracker,Wearables,"Perfect for work, play, and everything in between",1012.06,False,5025,387,3.0,Not worth the price|Amazing features|Poor customer service
P1657,External SSD 1TB,Computer Accessories,Equipped with the latest technology,1846.41,False,3686,280,1.3,Great value for money|Would buy again|Not worth the price
P1658,Budget Smartphone,Mobile Phones,High performance and reliability for daily use,1020.39,True,5634,328,4.8,Highly recommend|Not worth the price|Great value for money
P1659,Action Camera,Cameras,User-friendly design and long battery life,75.72,True,3937,86,4.4,Poor customer service|Could be better|Very satisfied
P1660,Gaming Console,Gaming,"Compact, stylish, and powerful",1600.44,True,8036,92,4.8,Not worth the price|Excellent quality|Could be better
P1661,Smartwatch with GPS,Wearables,Equipped with the latest technology,124.94,True,2840,335,2.4,Highly recommend|Battery lasts long|Amazing features
P1662,DSLR Camera,Cameras,High performance and reliability for daily use,1850.12,True,4689,436,4.9,Great value for money|Excellent quality|Not worth the price
P1663,Smartwatch with GPS,Wearables,High performance and reliability for daily use,1068.72,False,7493,380,4.6,Very satisfied|Battery lasts long|Highly recommend
P1664,Portable Bluetooth Speaker,Audio,User-friendly design and long battery life,1511.75,False,4680,115,3.0,Not worth the price|Amazing features|Very satisfied
P1665,Mirrorless Camera,Cameras,User-friendly design and long battery life,262.82,False,6194,201,4.8,Could be better|Great value for money|Would buy again
P1666,Smart Microwave,Home Appliances,User-friendly design and long battery life,1049.1,False,723,490,3.5,Amazing features|Excellent quality|Great value for money
P1667,Robot Vacuum,Home Appliances,"Compact, stylish, and powerful",880.42,False,7732,371,2.7,Great value for money|Very satisfied|Battery lasts long
P1668,Mechanical Gaming Keyboard,Gaming,"Compact, stylish, and powerful",1912.33,False,2818,297,2.3,Not worth the price|Battery lasts long|Highly recommend
P1669,USB-C Hub,Computer Accessories,Equipped with the latest technology,1630.84,True,5922,405,2.3,Would buy again|Amazing features|Very satisfied
P1670,Air Purifier,Home Appliances,"Perfect for work, play, and everything in between",1503.33,True,5357,358,3.9,Highly recommend|Could be better|Very satisfied
P1671,Portable Bluetooth Speaker,Audio,"Perfect for work, play, and everything in between",531.24,False,6956,331,3.4,Great value for money|Highly recommend|Battery lasts long
P1672,Portable Bluetooth Speaker,Audio,High performance and reliability for daily use,1601.37,False,2779,356,2.7,Great value for money|Battery lasts long|Not worth the price
P1673,Mechanical Gaming Keyboard,Gaming,"Perfect for work, play, and everything in between",1008.53,True,7945,199,1.5,Would buy again|Could be better|Very satisfied
P1674,DSLR Camera,Cameras,"Perfect for work, play, and everything in between",955.46,False,9855,58,4.6,Excellent quality|Great value for money|Amazing features
P1675,Action Camera,Cameras,"Compact, stylish, and powerful",132.93,False,2009,247,3.5,Not worth the price|Would buy again|Highly recommend
P1676,Smart Microwave,Home Appliances,High performance and reliability for daily use,964.27,False,9935,42,3.8,Amazing features|Could be better|Highly recommend
P1677,"Smart LED TV 43""",TVs,Equipped with the latest technology,370.53,True,8258,355,3.6,Would buy again|Highly recommend|Battery lasts long
P1678,"OLED TV 65""",TVs,"Compact, stylish, and powerful",469.09,False,1934,65,4.9,Highly recommend|Great value for money|Would buy again
P1679,Gaming Laptop 16GB RAM,Laptops,"Perfect for work, play, and everything in between",1845.94,True,9200,53,1.5,Poor customer service|Could be better|Very satisfied
P1680,Mirrorless Camera,Cameras,User-friendly design and long battery life,1530.71,False,3945,375,2.6,Poor customer service|Not worth the price|Highly recommend
P1681,Mirrorless Camera,Cameras,Equipped with the latest technology,1798.82,True,3030,320,3.7,Highly recommend|Great value for money|Would buy again
P1682,Mirrorless Camera,Cameras,High performance and reliability for daily use,1821.19,False,6003,396,1.0,Great value for money|Not worth the price|Would buy again
P1683,"4K UHD Smart TV 55""",TVs,"Perfect for work, play, and everything in between",1553.47,False,6572,409,4.5,Would buy again|Poor customer service|Very satisfied
P1684,Mesh Wi-Fi System,Networking,High performance and reliability for daily use,133.27,True,825,236,4.5,Amazing features|Would buy again|Poor customer service
P1685,Mechanical Gaming Keyboard,Gaming,Equipped with the latest technology,403.36,True,6255,434,4.2,Excellent quality|Very satisfied|Great value for money
P1686,Ergonomic Mouse,Computer Accessories,High performance and reliability for daily use,1404.52,True,7249,102,3.6,Poor customer service|Amazing features|Great value for money
P1687,Mirrorless Camera,Cameras,Equipped with the latest technology,31.88,True,8065,5,2.7,Highly recommend|Battery lasts long|Amazing features
P1688,Mirrorless Camera,Cameras,High performance and reliability for daily use,550.0,True,2699,393,3.5,Battery lasts long|Poor customer service|Could be better
P1689,External SSD 1TB,Computer Accessories,Equipped with the latest technology,1308.7,True,9070,139,2.1,Excellent quality|Would buy again|Could be better
P1690,"OLED TV 65""",TVs,High performance and reliability for daily use,725.08,True,6601,343,1.7,Excellent quality|Battery lasts long|Highly recommend
P1691,Portable Bluetooth Speaker,Audio,"Perfect for work, play, and everything in between",563.69,True,2787,165,4.5,Would buy again|Very satisfied|Battery lasts long
P1692,"Business Laptop 15""",Laptops,Equipped with the latest technology,1013.52,False,5574,310,3.7,Poor customer service|Would buy again|Could be better
P1693,Soundbar with Subwoofer,Audio,High performance and reliability for daily use,248.2,True,1455,52,1.1,Not worth the price|Very satisfied|Could be better
P1694,Budget Smartphone,Mobile Phones,High performance and reliability for daily use,1406.0,True,3810,458,2.7,Battery lasts long|Could be better|Great value for money
P1695,Robot Vacuum,Home Appliances,"Compact, stylish, and powerful",1112.54,True,2959,397,3.8,Amazing features|Could be better|Great value for money
P1696,Smartwatch with GPS,Wearables,High performance and reliability for daily use,1871.52,True,6000,203,3.9,Excellent quality|Could be better|Not worth the price
P1697,Fitness Tracker,Wearables,High performance and reliability for daily use,1594.04,False,8581,283,2.4,Excellent quality|Highly recommend|Very satisfied
P1698,Wireless Noise Cancelling Headphones,Audio,"Perfect for work, play, and everything in between",839.46,False,7143,203,2.8,Very satisfied|Would buy again|Not worth the price
P1699,"Business Laptop 15""",Laptops,User-friendly design and long battery life,503.31,True,5118,172,1.1,Excellent quality|Battery lasts long|Highly recommend
P1700,Budget Smartphone,Mobile Phones,"Perfect for work, play, and everything in between",1392.44,True,2238,314,2.8,Poor customer service|Great value for money|Not worth the price
P1701,Smart Microwave,Home Appliances,Equipped with the latest technology,929.72,False,6041,39,4.8,Could be better|Battery lasts long|Very satisfied
P1702,Network Switch,Networking,High performance and reliability for daily use,991.49,True,784,76,1.2,Battery lasts long|Amazing features|Great value for money
P1703,Portable Bluetooth Speaker,Audio,"Compact, stylish, and powerful",1416.99,False,3457,299,3.9,Excellent quality|Not worth the price|Would buy again
P1704,"Business Laptop 15""",Laptops,"Compact, stylish, and powerful",1791.07,False,5654,324,2.9,Not worth the price|Poor customer service|Would buy again
P1705,Robot Vacuum,Home Appliances,"Perfect for work, play, and everything in between",1039.89,False,105,464,2.6,Very satisfied|Poor customer service|Highly recommend
P1706,"OLED TV 65""",TVs,High performance and reliability for daily use,138.0,True,552,215,1.6,Battery lasts long|Highly recommend|Excellent quality
P1707,Wi-Fi 6 Router,Networking,User-friendly design and long battery life,625.51,False,220,59,4.9,Great value for money|Very satisfied|Poor customer service
P1708,USB-C Hub,Computer Accessories,"Perfect for work, play, and everything in between",1210.56,False,8087,471,3.1,Amazing features|Very satisfied|Would buy again
P1709,Wi-Fi 6 Router,Networking,Equipped with the latest technology,967.6,False,1298,480,3.6,Excellent quality|Poor customer service|Highly recommend
P1710,"Business Laptop 15""",Laptops,"Perfect for work, play, and everything in between",90.95,True,9505,407,2.1,Highly recommend|Great value for money|Could be better
P1711,Wireless Noise Cancelling Headphones,Audio,"Compact, stylish, and powerful",38.44,True,2710,278,4.5,Could be better|Amazing features|Very satisfied
P1712,Gaming Console,Gaming,High performance and reliability for daily use,443.56,True,1599,28,2.6,Would buy again|Highly recommend|Very satisfied
P1713,5G Android Phone,Mobile Phones,"Perfect for work, play, and everything in between",1275.74,False,7584,410,4.3,Great value for money|Very satisfied|Not worth the price
P1714,"Business Laptop 15""",Laptops,Equipped with the latest technology,891.33,False,1977,489,1.4,Poor customer service|Great value for money|Would buy again
P1715,Budget Smartphone,Mobile Phones,"Compact, stylish, and powerful",1071.69,True,1870,212,1.7,Very satisfied|Could be better|Battery lasts long
P1716,"Ultrabook 13""",Laptops,"Perfect for work, play, and everything in between",298.16,True,2715,85,3.4,Great value for money|Battery lasts long|Could be better
P1717,Portable Bluetooth Speaker,Audio,High performance and reliability for daily use,293.58,False,3367,221,3.5,Not worth the price|Would buy again|Highly recommend
P1718,Action Camera,Cameras,User-friendly design and long battery life,225.37,True,2298,425,4.8,Could be better|Excellent quality|Would buy again
P1719,Wireless Noise Cancelling Headphones,Audio,High performance and reliability for daily use,130.29,True,6784,486,4.3,Battery lasts long|Could be better|Highly recommend
P1720,Smartphone 128GB,Mobile Phones,Equipped with the latest technology,1243.22,False,1820,251,2.6,Excellent quality|Poor customer service|Battery lasts long
P1721,Smartphone 128GB,Mobile Phones,"Perfect for work, play, and everything in between",154.38,False,1864,352,1.6,Battery lasts long|Amazing features|Poor customer service
P1722,Action Camera,Cameras,"Compact, stylish, and powerful",108.7,True,7527,17,3.6,Great value for money|Would buy again|Amazing features
P1723,"Ultrabook 13""",Laptops,Equipped with the latest technology,1918.31,False,5213,483,4.1,Poor customer service|Very satisfied|Would buy again
P1724,Mesh Wi-Fi System,Networking,"Compact, stylish, and powerful",1636.21,False,3834,229,4.6,Poor customer service|Would buy again|Could be better
P1725,USB-C Hub,Computer Accessories,High performance and reliability for daily use,1314.84,True,7662,11,1.3,Could be better|Amazing features|Excellent quality
P1726,Mesh Wi-Fi System,Networking,"Perfect for work, play, and everything in between",506.54,True,3163,431,1.6,Poor customer service|Not worth the price|Amazing features
P1727,"Smart LED TV 43""",TVs,User-friendly design and long battery life,1857.89,False,2386,362,4.8,Could be better|Poor customer service|Would buy again
P1728,Action Camera,Cameras,"Perfect for work, play, and everything in between",1840.82,True,8168,453,3.3,Would buy again|Excellent quality|Not worth the price
P1729,Air Purifier,Home Appliances,"Perfect for work, play, and everything in between",485.02,True,6628,354,3.9,Could be better|Not worth the price|Amazing features
P1730,DSLR Camera,Cameras,"Perfect for work, play, and everything in between",789.45,False,7001,27,5.0,Amazing features|Highly recommend|Great value for money
P1731,Soundbar with Subwoofer,Audio,"Perfect for work, play, and everything in between",1822.93,False,5182,175,3.8,Amazing features|Would buy again|Poor customer service
P1732,"Ultrabook 13""",Laptops,Equipped with the latest technology,1116.15,False,6917,262,4.5,Would buy again|Amazing features|Excellent quality
P1733,Mesh Wi-Fi System,Networking,High performance and reliability for daily use,1849.87,False,819,388,1.4,Great value for money|Highly recommend|Could be better
P1734,Smartwatch with GPS,Wearables,"Compact, stylish, and powerful",346.81,True,5932,411,1.7,Very satisfied|Battery lasts long|Would buy again
P1735,Wi-Fi 6 Router,Networking,Equipped with the latest technology,488.77,False,7112,387,4.3,Great value for money|Excellent quality|Amazing features
P1736,USB-C Hub,Computer Accessories,"Perfect for work, play, and everything in between",305.58,False,9959,78,1.1,Very satisfied|Excellent quality|Poor customer service
P1737,Gaming Laptop 16GB RAM,Laptops,"Compact, stylish, and powerful",1656.49,True,1944,289,3.9,Great value for money|Highly recommend|Very satisfied
P1738,Mirrorless Camera,Cameras,"Compact, stylish, and powerful",1514.15,False,3780,277,3.5,Would buy again|Battery lasts long|Great value for money
P1739,USB-C Hub,Computer Accessories,High performance and reliability for daily use,634.26,False,2446,460,2.5,Could be better|Excellent quality|Highly recommend
P1740,"Business Laptop 15""",Laptops,"Compact, stylish, and powerful",1255.35,False,4599,232,4.0,Not worth the price|Excellent quality|Could be better
P1741,Soundbar with Subwoofer,Audio,User-friendly design and long battery life,328.51,True,7618,294,4.7,Amazing features|Excellent quality|Great value for money
P1742,Portable Bluetooth Speaker,Audio,User-friendly design and long battery life,435.09,True,1844,425,2.8,Battery lasts long|Would buy again|Very satisfied
P1743,"Smart LED TV 43""",TVs,"Compact, stylish, and powerful",1710.28,True,1210,278,2.7,Amazing features|Would buy again|Very satisfied
P1744,Wireless Gaming Mouse,Gaming,High performance and reliability for daily use,776.93,True,6969,241,1.2,Great value for money|Poor customer service|Would buy again
P1745,"4K UHD Smart TV 55""",TVs,"Perfect for work, play, and everything in between",50.81,True,5830,298,1.8,Highly recommend|Poor customer service|Would buy again
P1746,Smart Glasses,Wearables,"Perfect for work, play, and everything in between",180.1,False,5659,180,3.7,Very satisfied|Great value for money|Excellent quality
P1747,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",337.51,True,8402,301,2.7,Very satisfied|Poor customer service|Excellent quality
P1748,Robot Vacuum,Home Appliances,"Compact, stylish, and powerful",393.48,False,6265,293,4.7,Poor customer service|Very satisfied|Would buy again
P1749,Mechanical Gaming Keyboard,Gaming,High performance and reliability for daily use,1234.41,True,7347,499,4.5,Could be better|Great value for money|Amazing features
P1750,Gaming Console,Gaming,User-friendly design and long battery life,1766.94,False,8416,418,4.5,Poor customer service|Not worth the price|Excellent quality
P1751,Smartphone 128GB,Mobile Phones,User-friendly design and long battery life,264.03,False,8798,420,4.5,Very satisfied|Amazing features|Highly recommend
P1752,Air Purifier,Home Appliances,Equipped with the latest technology,937.74,False,5994,155,4.6,Could be better|Not worth the price|Poor customer service
P1753,Smart Glasses,Wearables,High performance and reliability for daily use,1053.33,False,3037,476,2.6,Highly recommend|Excellent quality|Great value for money
P1754,External SSD 1TB,Computer Accessories,User-friendly design and long battery life,1772.47,False,383,200,1.0,Very satisfied|Poor customer service|Great value for money
P1755,Air Purifier,Home Appliances,"Compact, stylish, and powerful",1742.27,False,9510,381,1.2,Would buy again|Poor customer service|Highly recommend
P1756,"Smart LED TV 43""",TVs,Equipped with the latest technology,359.28,True,9909,65,2.6,Poor customer service|Very satisfied|Excellent quality
P1757,Smart Microwave,Home Appliances,"Compact, stylish, and powerful",81.29,True,3280,258,2.7,Excellent quality|Great value for money|Could be better
P1758,Network Switch,Networking,Equipped with the latest technology,1535.34,True,4036,149,2.2,Excellent quality|Highly recommend|Could be better
P1759,Budget Smartphone,Mobile Phones,"Compact, stylish, and powerful",1792.15,False,1949,53,1.4,Not worth the price|Very satisfied|Would buy again
P1760,Mesh Wi-Fi System,Networking,User-friendly design and long battery life,1554.18,False,9549,232,3.8,Great value for money|Battery lasts long|Amazing features
P1761,External SSD 1TB,Computer Accessories,"Perfect for work, play, and everything in between",1290.25,True,4616,167,4.9,Would buy again|Very satisfied|Could be better
P1762,Gaming Console,Gaming,"Compact, stylish, and powerful",1396.65,False,6632,318,3.9,Poor customer service|Very satisfied|Excellent quality
P1763,Smart Glasses,Wearables,User-friendly design and long battery life,117.07,False,9671,461,4.0,Excellent quality|Highly recommend|Poor customer service
P1764,External SSD 1TB,Computer Accessories,"Perfect for work, play, and everything in between",202.86,False,516,275,1.3,Would buy again|Amazing features|Could be better
P1765,Gaming Console,Gaming,High performance and reliability for daily use,1317.76,False,9351,26,1.1,Not worth the price|Poor customer service|Highly recommend
P1766,Fitness Tracker,Wearables,User-friendly design and long battery life,282.59,False,2805,482,4.0,Highly recommend|Could be better|Would buy again
P1767,Soundbar with Subwoofer,Audio,"Compact, stylish, and powerful",1934.67,False,9491,420,3.2,Highly recommend|Battery lasts long|Not worth the price
P1768,"Smart LED TV 43""",TVs,"Perfect for work, play, and everything in between",502.81,True,1042,413,1.9,Amazing features|Not worth the price|Would buy again
P1769,Network Switch,Networking,Equipped with the latest technology,1343.34,True,5700,154,3.8,Excellent quality|Amazing features|Highly recommend
P1770,Smart Glasses,Wearables,Equipped with the latest technology,712.37,True,5494,220,4.0,Not worth the price|Would buy again|Excellent quality
P1771,Mesh Wi-Fi System,Networking,Equipped with the latest technology,130.69,True,9236,303,5.0,Great value for money|Not worth the price|Highly recommend
P1772,External SSD 1TB,Computer Accessories,"Perfect for work, play, and everything in between",1003.27,False,9454,166,1.1,Poor customer service|Amazing features|Battery lasts long
P1773,Wi-Fi 6 Router,Networking,Equipped with the latest technology,532.95,False,5930,87,2.7,Highly recommend|Great value for money|Battery lasts long
P1774,Mechanical Gaming Keyboard,Gaming,"Perfect for work, play, and everything in between",1911.09,True,3488,349,1.3,Highly recommend|Excellent quality|Great value for money
P1775,Smartwatch with GPS,Wearables,High performance and reliability for daily use,992.31,False,6850,295,1.3,Could be better|Amazing features|Battery lasts long
P1776,Gaming Laptop 16GB RAM,Laptops,Equipped with the latest technology,1323.91,False,6440,261,2.9,Very satisfied|Would buy again|Not worth the price
P1777,Smartwatch with GPS,Wearables,"Perfect for work, play, and everything in between",255.9,False,2885,419,4.3,Highly recommend|Would buy again|Excellent quality
P1778,DSLR Camera,Cameras,High performance and reliability for daily use,685.48,False,7036,200,1.3,Very satisfied|Battery lasts long|Amazing features
P1779,Network Switch,Networking,Equipped with the latest technology,410.2,False,2525,483,1.2,Poor customer service|Battery lasts long|Could be better
P1780,"Smart LED TV 43""",TVs,"Perfect for work, play, and everything in between",1595.92,True,5260,200,4.1,Highly recommend|Excellent quality|Great value for money
P1781,Gaming Console,Gaming,Equipped with the latest technology,616.17,True,2414,344,2.6,Amazing features|Not worth the price|Great value for money
P1782,Mesh Wi-Fi System,Networking,High performance and reliability for daily use,131.36,True,6685,493,4.5,Amazing features|Could be better|Battery lasts long
P1783,Gaming Laptop 16GB RAM,Laptops,"Compact, stylish, and powerful",1938.56,True,9959,197,1.7,Great value for money|Poor customer service|Very satisfied
P1784,"Business Laptop 15""",Laptops,Equipped with the latest technology,531.32,True,5590,472,3.3,Would buy again|Highly recommend|Could be better
P1785,Smartphone 128GB,Mobile Phones,User-friendly design and long battery life,1009.66,True,1706,24,1.2,Great value for money|Would buy again|Excellent quality
P1786,USB-C Hub,Computer Accessories,User-friendly design and long battery life,812.92,True,2440,420,2.3,Could be better|Highly recommend|Great value for money
P1787,Air Purifier,Home Appliances,User-friendly design and long battery life,345.83,True,1544,356,2.4,Could be better|Not worth the price|Very satisfied
P1788,Smart Microwave,Home Appliances,High performance and reliability for daily use,203.9,False,3567,221,3.4,Great value for money|Amazing features|Not worth the price
P1789,USB-C Hub,Computer Accessories,"Perfect for work, play, and everything in between",978.93,True,7527,342,2.2,Very satisfied|Great value for money|Battery lasts long
P1790,DSLR Camera,Cameras,High performance and reliability for daily use,697.28,False,1434,469,1.2,Great value for money|Very satisfied|Poor customer service
P1791,Budget Smartphone,Mobile Phones,"Perfect for work, play, and everything in between",717.36,True,9910,382,4.9,Great value for money|Poor customer service|Very satisfied
P1792,Network Switch,Networking,Equipped with the latest technology,1799.62,False,9596,82,4.9,Excellent quality|Amazing features|Would buy again
P1793,DSLR Camera,Cameras,"Perfect for work, play, and everything in between",1613.73,True,7473,139,4.7,Would buy again|Could be better|Very satisfied
P1794,"Business Laptop 15""",Laptops,"Compact, stylish, and powerful",1468.08,False,342,385,4.0,Not worth the price|Very satisfied|Highly recommend
P1795,Gaming Laptop 16GB RAM,Laptops,"Perfect for work, play, and everything in between",1320.84,False,891,182,3.1,Could be better|Amazing features|Highly recommend
P1796,Wireless Gaming Mouse,Gaming,"Perfect for work, play, and everything in between",1425.77,False,683,305,2.1,Highly recommend|Could be better|Not worth the price
P1797,Wireless Noise Cancelling Headphones,Audio,User-friendly design and long battery life,1750.62,True,3475,161,3.0,Highly recommend|Would buy again|Not worth the price
P1798,"4K UHD Smart TV 55""",TVs,Equipped with the latest technology,1816.65,False,2176,481,3.3,Great value for money|Battery lasts long|Excellent quality
P1799,"Ultrabook 13""",Laptops,"Perfect for work, play, and everything in between",442.9,True,3782,23,4.1,Could be better|Amazing features|Poor customer service
P1800,5G Android Phone,Mobile Phones,User-friendly design and long battery life,1527.73,True,6389,56,3.5,Could be better|Would buy again|Excellent quality
P1801,Air Purifier,Home Appliances,User-friendly design and long battery life,183.49,False,5834,38,3.7,Would buy again|Excellent quality|Battery lasts long
P1802,Air Purifier,Home Appliances,"Perfect for work, play, and everything in between",1594.43,False,8883,68,3.7,Highly recommend|Not worth the price|Excellent quality
P1803,Mechanical Gaming Keyboard,Gaming,High performance and reliability for daily use,197.29,True,263,85,4.5,Great value for money|Highly recommend|Poor customer service
P1804,Ergonomic Mouse,Computer Accessories,User-friendly design and long battery life,271.74,False,2038,317,4.6,Not worth the price|Battery lasts long|Amazing features
P1805,Ergonomic Mouse,Computer Accessories,Equipped with the latest technology,1086.04,True,3127,28,4.8,Poor customer service|Amazing features|Excellent quality
P1806,Wireless Noise Cancelling Headphones,Audio,Equipped with the latest technology,149.68,True,4215,124,4.5,Highly recommend|Very satisfied|Excellent quality
P1807,USB-C Hub,Computer Accessories,"Perfect for work, play, and everything in between",1886.16,False,6671,60,1.0,Poor customer service|Very satisfied|Could be better
P1808,USB-C Hub,Computer Accessories,User-friendly design and long battery life,51.45,False,1614,466,1.4,Would buy again|Very satisfied|Battery lasts long
P1809,Ergonomic Mouse,Computer Accessories,"Perfect for work, play, and everything in between",1146.79,True,205,305,1.8,Excellent quality|Poor customer service|Battery lasts long
P1810,Smartphone 128GB,Mobile Phones,"Perfect for work, play, and everything in between",942.56,True,7445,268,1.0,Highly recommend|Very satisfied|Poor customer service
P1811,Fitness Tracker,Wearables,"Perfect for work, play, and everything in between",1330.97,False,6728,160,2.7,Poor customer service|Battery lasts long|Very satisfied
P1812,External SSD 1TB,Computer Accessories,"Compact, stylish, and powerful",364.43,True,6736,351,1.8,Not worth the price|Battery lasts long|Would buy again
P1813,Robot Vacuum,Home Appliances,User-friendly design and long battery life,1553.48,False,8000,323,1.8,Could be better|Would buy again|Great value for money
P1814,Network Switch,Networking,High performance and reliability for daily use,916.14,False,9553,17,3.6,Not worth the price|Highly recommend|Could be better
P1815,Mirrorless Camera,Cameras,Equipped with the latest technology,341.91,False,4645,125,3.7,Battery lasts long|Excellent quality|Would buy again
